job_id,job_title,company_name,industry_category,raw_description,extracted_skills,experience_level,posted_date
6f3b72fe-bbd1-4628-9e65-4894a565f81b,Data Analyst,PT Lancar Software Tbk,Teknologi & Informasi,"Kami di PT Lancar Software Tbk sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Agile, Pandas, Komunikasi, Data Visualization, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Agile, Pandas, Komunikasi, Data Visualization, Tableau",Entry Level,2026-03-07 11:24:37
f81a82af-444b-45bc-b5e9-401deee462a3,Machine Learning Engineer,PT Sentosa Teknologi,Teknologi & Informasi,"Kami di PT Sentosa Teknologi sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Komunikasi, R, TensorFlow, Data Visualization, Tableau, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Komunikasi, R, TensorFlow, Data Visualization, Tableau, Scikit-learn",Entry Level,2026-03-15 12:56:37
f1b6707d-cb47-486a-8dee-48dec614d036,UI/UX Designer,PT Tekno Cloud Tbk,Teknologi & Informasi,"Kami di PT Tekno Cloud Tbk sedang membuka kesempatan karir untuk posisi UI/UX Designer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai UI/UX, Design System, Problem Solving, Strategic Planning, Wireframing, User Research, serta Figma. Memiliki kemampuan problem solving yang baik sangat diutamakan.","UI/UX, Design System, Problem Solving, Strategic Planning, Wireframing, User Research, Figma",1-3 Tahun,2025-12-30 12:16:37
e80a2941-7e45-4650-948e-7ab392a8ae08,Full Stack Developer,PT Utama Cloud,Teknologi & Informasi,"Kami di PT Utama Cloud sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Nuxt.js, Project Management, Node.js, Python, React, Strategic Planning, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Nuxt.js, Project Management, Node.js, Python, React, Strategic Planning, JavaScript",1-3 Tahun,2025-10-13 17:15:37
5aa1bfa3-c630-4e25-b958-476bcf8bd72b,Frontend Developer,PT Sentosa Data Tbk,Teknologi & Informasi,"Kami di PT Sentosa Data Tbk sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Docker, Redis, TypeScript, Scrum, Vue.js, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Docker, Redis, TypeScript, Scrum, Vue.js, FastAPI",1-3 Tahun,2025-10-20 07:35:37
a87ba19c-d6a6-4484-af7a-54eec514776d,Machine Learning Engineer,PT Sentosa Creative,Teknologi & Informasi,"Kami di PT Sentosa Creative sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Pandas, SQL, Jira, Data Visualization, Tableau, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Pandas, SQL, Jira, Data Visualization, Tableau, Negosiasi",Entry Level,2026-04-02 22:52:37
c63f25d5-b93a-41de-b24e-c9046544c049,UI/UX Designer,PT Maju Cloud,Teknologi & Informasi,"Kami di PT Maju Cloud sedang membuka kesempatan karir untuk posisi UI/UX Designer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Komunikasi, Photoshop, Prototyping, Adobe Illustrator, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Komunikasi, Photoshop, Prototyping, Adobe Illustrator, Leadership",Senior Level,2026-01-03 01:30:37
fe2aaed0-9664-4b15-acef-a5aa75b6ee85,Product Manager,PT Digital Sistem Tbk,Teknologi & Informasi,"Kami di PT Digital Sistem Tbk sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Jira, Problem Solving, Strategic Planning, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Jira, Problem Solving, Strategic Planning, Negosiasi",Senior Level,2025-12-20 20:13:37
f3e9a3af-692d-4ed5-b0ef-8247ffb493ff,Machine Learning Engineer,PT Lancar Sistem Tbk,Teknologi & Informasi,"Kami di PT Lancar Sistem Tbk sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, SQL, Python, TensorFlow, serta Strategic Planning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, SQL, Python, TensorFlow, Strategic Planning",Entry Level,2026-04-26 00:30:37
a74054fd-0c3e-483f-84f5-f0512179ca83,DevOps Engineer,PT Nusantara Data Tbk,Teknologi & Informasi,"Kami di PT Nusantara Data Tbk sedang membuka kesempatan karir untuk posisi DevOps Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Node.js, Python, React, serta Problem Solving. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Node.js, Python, React, Problem Solving",Senior Level,2025-09-29 17:39:37
ed3ec1dc-5686-468e-8494-334188da8d25,DevOps Engineer,PT Lancar System,Teknologi & Informasi,"Kami di PT Lancar System sedang membuka kesempatan karir untuk posisi DevOps Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, PostgreSQL, Komunikasi, Problem Solving, MongoDB, Vue.js, JavaScript, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, PostgreSQL, Komunikasi, Problem Solving, MongoDB, Vue.js, JavaScript, FastAPI",Entry Level,2026-01-17 21:34:37
c17e7491-71e2-44cf-bfc2-2ab2f6d62e42,Machine Learning Engineer,PT Media Analitika,Teknologi & Informasi,"Kami di PT Media Analitika sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Pandas, SQL, PowerBI, Problem Solving, Strategic Planning, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Pandas, SQL, PowerBI, Problem Solving, Strategic Planning, Tableau",Senior Level,2025-07-15 07:49:37
4f353ead-d77e-4cec-b85b-e75ee56b6a55,DevOps Engineer,PT Lancar Software,Teknologi & Informasi,"Kami di PT Lancar Software sedang membuka kesempatan karir untuk posisi DevOps Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai PostgreSQL, Docker, Node.js, Strategic Planning, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","PostgreSQL, Docker, Node.js, Strategic Planning, FastAPI",1-3 Tahun,2026-04-13 17:35:37
370ba000-c5f6-4652-8dd3-1c9064718e87,IT Recruiter,PT Nusa Teknologi,Teknologi & Informasi,"Kami di PT Nusa Teknologi sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Komunikasi, Scrum, Strategic Planning, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Komunikasi, Scrum, Strategic Planning, Negosiasi",1-3 Tahun,2025-10-25 04:02:37
1d7a3bba-39bf-4cee-8df3-a86c2c6254de,Product Manager,PT Berjaya Sistem Tbk,Teknologi & Informasi,"Kami di PT Berjaya Sistem Tbk sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Project Management, Problem Solving, Scrum, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Project Management, Problem Solving, Scrum, Leadership",Entry Level,2026-05-03 00:53:37
5e4ce766-6bc3-4236-a0cb-504f0fc48f4c,Product Manager,PT Citra Sistem Tbk,Teknologi & Informasi,"Kami di PT Citra Sistem Tbk sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Negosiasi, Komunikasi, Scrum, serta Jira. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Negosiasi, Komunikasi, Scrum, Jira",Entry Level,2026-04-13 19:41:37
d9080e4d-4b5b-4138-9e9e-92f5d75d9d22,Backend Developer,PT Maju Sistem,Teknologi & Informasi,"Kami di PT Maju Sistem sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai PostgreSQL, Node.js, Python, Scrum, MongoDB, Negosiasi, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","PostgreSQL, Node.js, Python, Scrum, MongoDB, Negosiasi, FastAPI",Senior Level,2026-01-02 01:54:37
20ba7714-57d2-4820-b835-0850d694633d,IT Recruiter,PT Sinergi Software,Teknologi & Informasi,"Kami di PT Sinergi Software sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Project Management, Scrum, Strategic Planning, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Project Management, Scrum, Strategic Planning, Leadership",Senior Level,2025-09-22 11:34:37
e82a9862-ef0f-416f-99da-15f464c327de,Machine Learning Engineer,PT Nusa System,Teknologi & Informasi,"Kami di PT Nusa System sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Pandas, R, Leadership, Data Visualization, Scrum, Tableau, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Pandas, R, Leadership, Data Visualization, Scrum, Tableau, Machine Learning",1-3 Tahun,2025-08-19 23:52:37
e36e5e9f-c069-4477-a153-835ce6e4e0b5,Data Analyst,PT Artha Cloud,Teknologi & Informasi,"Kami di PT Artha Cloud sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Project Management, SQL, PowerBI, Data Visualization, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Project Management, SQL, PowerBI, Data Visualization, Scikit-learn",Senior Level,2025-08-30 04:41:37
1f5e73ff-f995-4b81-8893-0e805aefdb38,UI/UX Designer,PT Buana Creative,Teknologi & Informasi,"Kami di PT Buana Creative sedang membuka kesempatan karir untuk posisi UI/UX Designer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, UI/UX, Prototyping, Design System, User Research, serta Figma. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, UI/UX, Prototyping, Design System, User Research, Figma",Senior Level,2025-08-02 04:45:37
e871caa2-4170-40d7-8f8c-d19f900be508,Data Analyst,PT Inti Hub,Teknologi & Informasi,"Kami di PT Inti Hub sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Komunikasi, Data Visualization, Tableau, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Komunikasi, Data Visualization, Tableau, Machine Learning",Senior Level,2025-11-02 07:27:37
c95b20cd-3a6c-46a3-924d-f20c6f769661,IT Recruiter,PT Global Sistem Tbk,Teknologi & Informasi,"Kami di PT Global Sistem Tbk sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Komunikasi, Jira, Problem Solving, Strategic Planning, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Komunikasi, Jira, Problem Solving, Strategic Planning, Leadership",1-3 Tahun,2026-05-17 08:26:37
70cb1f9f-696d-4f42-b493-2b41c95bc0dc,Machine Learning Engineer,PT Digital Creative,Teknologi & Informasi,"Kami di PT Digital Creative sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Machine Learning, Pandas, PowerBI, Leadership, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Machine Learning, Pandas, PowerBI, Leadership, Scikit-learn",Entry Level,2026-05-05 23:56:37
55266171-d214-411b-b708-47de370d8c03,Data Analyst,PT Inti Analitika,Teknologi & Informasi,"Kami di PT Inti Analitika sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Pandas, TensorFlow, Problem Solving, Scrum, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Pandas, TensorFlow, Problem Solving, Scrum, Tableau",3-5 Tahun,2025-12-15 17:23:37
1d0a9b1d-0d28-4926-844d-d4686111494b,DevOps Engineer,PT Lancar Cloud,Teknologi & Informasi,"Kami di PT Lancar Cloud sedang membuka kesempatan karir untuk posisi DevOps Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Nuxt.js, Docker, TypeScript, Strategic Planning, serta MongoDB. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Nuxt.js, Docker, TypeScript, Strategic Planning, MongoDB",Senior Level,2025-08-03 08:51:37
5e25cd5c-99a3-4ccc-bdac-a247f2be37df,IT Recruiter,PT Citra Analitika,Teknologi & Informasi,"Kami di PT Citra Analitika sedang membuka kesempatan karir untuk posisi IT Recruiter. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Agile, Komunikasi, Problem Solving, Strategic Planning, Scrum, Leadership, serta Negosiasi. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Agile, Komunikasi, Problem Solving, Strategic Planning, Scrum, Leadership, Negosiasi",Senior Level,2026-02-19 07:01:37
fade7833-0176-453f-b8fb-34c0caa3c36e,Data Analyst,PT Inti Sistem Tbk,Teknologi & Informasi,"Kami di PT Inti Sistem Tbk sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, SQL, PowerBI, Data Visualization, Leadership, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, SQL, PowerBI, Data Visualization, Leadership, Scikit-learn",Senior Level,2026-01-27 22:24:37
60b318fc-2f59-4467-9e2e-63b7d4637738,Backend Developer,PT Citra Digital Indonesia,Teknologi & Informasi,"Kami di PT Citra Digital Indonesia sedang membuka kesempatan karir untuk posisi Backend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Negosiasi, Komunikasi, Node.js, React, TypeScript, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Negosiasi, Komunikasi, Node.js, React, TypeScript, JavaScript",Entry Level,2025-05-30 02:39:37
34bcf5c3-15c3-490c-8258-980249a9dcb9,Product Manager,PT Nusantara Teknologi,Teknologi & Informasi,"Kami di PT Nusantara Teknologi sedang membuka kesempatan karir untuk posisi Product Manager. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Problem Solving, Project Management, Komunikasi, serta Jira. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Problem Solving, Project Management, Komunikasi, Jira",3-5 Tahun,2025-12-27 07:17:37
2638369b-cb46-41a2-95fe-7fa70c4355d7,Data Analyst,PT Pratama Hub Tbk,Teknologi & Informasi,"Kami di PT Pratama Hub Tbk sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Pandas, R, Python, Scrum, Machine Learning, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Pandas, R, Python, Scrum, Machine Learning, Scikit-learn",Entry Level,2025-07-29 19:55:37
8120bc5e-4a6b-4b52-8616-3ee05660815e,Full Stack Developer,PT Citra Sistem Tbk,Teknologi & Informasi,"Kami di PT Citra Sistem Tbk sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Docker, Node.js, React, Redis, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Docker, Node.js, React, Redis, Leadership",Senior Level,2025-10-23 00:44:37
5fe97247-18c7-408a-a05a-f7e03df414a5,Full Stack Developer,PT Sinergi System,Teknologi & Informasi,"Kami di PT Sinergi System sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Nuxt.js, Redis, Leadership, Vue.js, JavaScript, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Nuxt.js, Redis, Leadership, Vue.js, JavaScript, FastAPI",Senior Level,2026-03-25 10:59:37
d7f8f25b-c001-4601-8c25-c979c57c8116,Machine Learning Engineer,PT Artha Hub,Teknologi & Informasi,"Kami di PT Artha Hub sedang membuka kesempatan karir untuk posisi Machine Learning Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, SQL, R, TensorFlow, Problem Solving, Data Visualization, Scrum, serta Scikit-learn. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, SQL, R, TensorFlow, Problem Solving, Data Visualization, Scrum, Scikit-learn",1-3 Tahun,2025-09-25 21:10:37
27e4a82a-d8c5-4bde-9839-06c328d8b3f0,Data Scientist,PT Citra Teknologi,Teknologi & Informasi,"Kami di PT Citra Teknologi sedang membuka kesempatan karir untuk posisi Data Scientist. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Pandas, SQL, R, TensorFlow, Tableau, serta Leadership. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Pandas, SQL, R, TensorFlow, Tableau, Leadership",Senior Level,2025-12-15 19:51:37
c324715c-1f1e-4084-9747-d9fd378b09e2,Frontend Developer,PT Tekno Hub,Teknologi & Informasi,"Kami di PT Tekno Hub sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, PostgreSQL, Negosiasi, Node.js, Python, Redis, Problem Solving, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, PostgreSQL, Negosiasi, Node.js, Python, Redis, Problem Solving, JavaScript",1-3 Tahun,2025-06-28 23:50:37
637198bc-4b72-43e8-906d-38d58315aa0f,Frontend Developer,PT Digital Data,Teknologi & Informasi,"Kami di PT Digital Data sedang membuka kesempatan karir untuk posisi Frontend Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai PostgreSQL, Python, TypeScript, Problem Solving, Vue.js, serta JavaScript. Memiliki kemampuan problem solving yang baik sangat diutamakan.","PostgreSQL, Python, TypeScript, Problem Solving, Vue.js, JavaScript",Senior Level,2025-10-10 21:25:37
238883a5-7edf-41ac-a30d-b5e5c0f25319,DevOps Engineer,PT Inti Sistem,Teknologi & Informasi,"Kami di PT Inti Sistem sedang membuka kesempatan karir untuk posisi DevOps Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, Nuxt.js, Docker, Problem Solving, Scrum, serta Vue.js. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, Nuxt.js, Docker, Problem Solving, Scrum, Vue.js",Senior Level,2026-04-06 02:43:37
3b13a951-7f48-41e5-8e89-2e84a4cebb20,Data Analyst,PT Maju Creative,Teknologi & Informasi,"Kami di PT Maju Creative sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Agile, PowerBI, Data Visualization, Strategic Planning, serta Machine Learning. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Agile, PowerBI, Data Visualization, Strategic Planning, Machine Learning",1-3 Tahun,2026-02-28 14:40:37
e846440d-408d-4ad8-abcc-fd0f9d7f2501,Full Stack Developer,PT Berjaya Cloud,Teknologi & Informasi,"Kami di PT Berjaya Cloud sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Git, PostgreSQL, Docker, Node.js, Negosiasi, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Git, PostgreSQL, Docker, Node.js, Negosiasi, FastAPI",Senior Level,2025-08-18 01:11:37
f7dcb409-0f12-478a-9e8b-4a3acfdf5e1c,DevOps Engineer,PT Utama Software,Teknologi & Informasi,"Kami di PT Utama Software sedang membuka kesempatan karir untuk posisi DevOps Engineer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Nuxt.js, Komunikasi, Node.js, Python, React, Scrum, serta MongoDB. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Nuxt.js, Komunikasi, Node.js, Python, React, Scrum, MongoDB",Entry Level,2025-06-07 12:53:37
4d173bc4-c51b-420d-aa7c-f11f82de13ec,Full Stack Developer,PT Solusi Analitika,Teknologi & Informasi,"Kami di PT Solusi Analitika sedang membuka kesempatan karir untuk posisi Full Stack Developer. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Project Management, Python, React, JavaScript, serta FastAPI. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Project Management, Python, React, JavaScript, FastAPI",Entry Level,2025-08-13 22:24:37
4435cacd-eedb-4aab-99be-35efde3f31af,Data Analyst,PT Inti Teknologi Tbk,Teknologi & Informasi,"Kami di PT Inti Teknologi Tbk sedang membuka kesempatan karir untuk posisi Data Analyst. Kandidat yang ideal diharapkan mampu beradaptasi cepat dalam lingkungan teknologi yang dinamis. Tanggung jawab utama meliputi eksekusi proyek strategis dan kolaborasi lintas divisi. Kualifikasi teknis wajib: Menguasai Statistika, Pandas, SQL, Komunikasi, TensorFlow, serta Tableau. Memiliki kemampuan problem solving yang baik sangat diutamakan.","Statistika, Pandas, SQL, Komunikasi, TensorFlow, Tableau",Senior Level,2026-01-17 01:00:37
